Fuel Type Code,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude,ID,join_STATEFP,join_COUNTYFP,join_TRACTCE,join_BLKGRPCE,join_AFFGEOID,join_GEOID,join_NAME,join_LSAD,join_ALAND,join_AWATER,join_id,chargers
ELEC,2,0,33.87953262,-84.46282859,310079,13,67,31207,1,1500000US130670312071,1.3067E+11,1,BG,1599584,18599,130670312071,2
ELEC,2,0,33.8770518,-84.4659124,309804,13,67,31207,1,1500000US130670312071,1.3067E+11,1,BG,1599584,18599,130670312071,2
ELEC,0,1,33.8785514,-84.4689849,315731,13,67,31207,1,1500000US130670312071,1.3067E+11,1,BG,1599584,18599,130670312071,1
ELEC,0,1,33.8785313,-84.468817,315728,13,67,31207,1,1500000US130670312071,1.3067E+11,1,BG,1599584,18599,130670312071,1
ELEC,0,1,33.8785338,-84.4688485,315727,13,67,31207,1,1500000US130670312071,1.3067E+11,1,BG,1599584,18599,130670312071,1
ELEC,0,1,33.8785452,-84.4687563,315730,13,67,31207,1,1500000US130670312071,1.3067E+11,1,BG,1599584,18599,130670312071,1
ELEC,0,1,33.8785316,-84.4687801,315729,13,67,31207,1,1500000US130670312071,1.3067E+11,1,BG,1599584,18599,130670312071,1
ELEC,0,1,33.8785436,-84.4689303,315724,13,67,31207,1,1500000US130670312071,1.3067E+11,1,BG,1599584,18599,130670312071,1
ELEC,0,1,33.8785489,-84.4689605,315723,13,67,31207,1,1500000US130670312071,1.3067E+11,1,BG,1599584,18599,130670312071,1
ELEC,0,1,33.8785411,-84.4688686,315726,13,67,31207,1,1500000US130670312071,1.3067E+11,1,BG,1599584,18599,130670312071,1
ELEC,0,1,33.8785427,-84.4689011,315725,13,67,31207,1,1500000US130670312071,1.3067E+11,1,BG,1599584,18599,130670312071,1
ELEC,4,0,33.8769502,-84.4655333,148685,13,67,31207,1,1500000US130670312071,1.3067E+11,1,BG,1599584,18599,130670312071,4
ELEC,6,0,33.88121933,-84.46772483,151276,13,67,31207,1,1500000US130670312071,1.3067E+11,1,BG,1599584,18599,130670312071,6
ELEC,4,0,33.879245,-84.46804375,152169,13,67,31207,1,1500000US130670312071,1.3067E+11,1,BG,1599584,18599,130670312071,4
ELEC,2,0,33.867972,-84.474206,306630,13,67,31207,2,1500000US130670312072,1.3067E+11,2,BG,797510,30909,130670312072,2
ELEC,2,0,33.873514,-84.468818,331503,13,67,31207,2,1500000US130670312072,1.3067E+11,2,BG,797510,30909,130670312072,2
ELEC,4,0,33.8662251,-84.4740834,225330,13,67,31207,3,1500000US130670312073,1.3067E+11,3,BG,390023,0,130670312073,4
ELEC,2,0,33.86601,-84.471472,351385,13,67,31207,3,1500000US130670312073,1.3067E+11,3,BG,390023,0,130670312073,2
ELEC,2,0,33.865994,-84.471431,351384,13,67,31207,3,1500000US130670312073,1.3067E+11,3,BG,390023,0,130670312073,2
ELEC,2,0,33.866034,-84.471514,351386,13,67,31207,3,1500000US130670312073,1.3067E+11,3,BG,390023,0,130670312073,2
ELEC,2,0,33.866937,-84.47224,75697,13,67,31207,3,1500000US130670312073,1.3067E+11,3,BG,390023,0,130670312073,2
ELEC,2,0,33.86698,-84.472271,171759,13,67,31207,3,1500000US130670312073,1.3067E+11,3,BG,390023,0,130670312073,2
ELEC,2,0,33.881785,-84.473461,113982,13,67,31208,1,1500000US130670312081,1.3067E+11,1,BG,907227,2188,130670312081,2
ELEC,0,1,33.86576,-84.46693,259899,13,67,31212,1,1500000US130670312121,1.3067E+11,1,BG,3992897,201052,130670312121,1
ELEC,2,0,33.864377,-84.466737,161688,13,67,31212,1,1500000US130670312121,1.3067E+11,1,BG,3992897,201052,130670312121,2
ELEC,2,0,33.835679,-84.574747,351757,13,67,31307,3,1500000US130670313073,1.3067E+11,3,BG,3813616,20372,130670313073,2
ELEC,2,0,33.83503908,-84.57467107,351766,13,67,31307,3,1500000US130670313073,1.3067E+11,3,BG,3813616,20372,130670313073,2
ELEC,2,0,33.835039,-84.574671,353419,13,67,31307,3,1500000US130670313073,1.3067E+11,3,BG,3813616,20372,130670313073,2
ELEC,0,4,33.818386,-84.580106,228705,13,67,31308,1,1500000US130670313081,1.3067E+11,1,BG,2013702,0,130670313081,4
ELEC,0,1,33.771286,-84.5584,260497,13,67,31310,2,1500000US130670313102,1.3067E+11,2,BG,9652904,201022,130670313102,1
ELEC,12,0,33.76963606,-84.54549652,322266,13,67,31310,2,1500000US130670313102,1.3067E+11,2,BG,9652904,201022,130670313102,12
ELEC,2,0,33.771317,-84.558442,172016,13,67,31310,2,1500000US130670313102,1.3067E+11,2,BG,9652904,201022,130670313102,2
ELEC,2,0,33.86255,-84.62303,346291,13,67,31405,5,1500000US130670314055,1.3067E+11,5,BG,3437989,0,130670314055,2
ELEC,2,0,33.904023,-84.606544,353285,13,67,31503,1,1500000US130670315031,1.3067E+11,1,BG,2344952,33058,130670315031,2
ELEC,2,0,33.904023,-84.6065445,151726,13,67,31503,1,1500000US130670315031,1.3067E+11,1,BG,2344952,33058,130670315031,2
ELEC,2,0,33.845016,-84.696058,346091,13,67,31509,3,1500000US130670315093,1.3067E+11,3,BG,2289148,0,130670315093,2
ELEC,2,0,33.84635739,-84.69882821,221113,13,67,31509,5,1500000US130670315095,1.3067E+11,5,BG,6197379,11538,130670315095,2
ELEC,2,0,33.846357,-84.698828,353200,13,67,31509,5,1500000US130670315095,1.3067E+11,5,BG,6197379,11538,130670315095,2
ELEC,0,1,31.490493,-82.852728,240944,13,69,10700,2,1500000US130690107002,1.3069E+11,2,BG,20000977,252080,130690107002,1
ELEC,2,0,31.46298708,-82.84954141,309539,13,69,10801,2,1500000US130690108012,1.3069E+11,2,BG,14559258,304744,130690108012,2
ELEC,2,0,33.51567,-82.074164,260698,13,73,30106,2,1500000US130730301062,1.3073E+11,2,BG,2671013,25027,130730301062,2
ELEC,1,0,33.518795,-82.117827,240747,13,73,30201,2,1500000US130730302012,1.3073E+11,2,BG,2322013,0,130730302012,1
ELEC,2,0,33.510948,-82.106169,211777,13,73,30201,2,1500000US130730302012,1.3073E+11,2,BG,2322013,0,130730302012,2
ELEC,1,0,33.518812,-82.117623,233143,13,73,30201,2,1500000US130730302012,1.3073E+11,2,BG,2322013,0,130730302012,1
ELEC,3,0,33.489835,-82.107923,113999,13,73,30202,1,1500000US130730302021,1.3073E+11,1,BG,2525447,0,130730302021,3
ELEC,0,1,33.506932,-82.093193,183723,13,73,30202,1,1500000US130730302021,1.3073E+11,1,BG,2525447,0,130730302021,1
ELEC,0,1,33.506913,-82.093164,183722,13,73,30202,1,1500000US130730302021,1.3073E+11,1,BG,2525447,0,130730302021,1
ELEC,2,0,33.549342,-82.153002,80766,13,73,30307,1,1500000US130730303071,1.3073E+11,1,BG,3102002,0,130730303071,2
ELEC,1,0,33.540097,-82.130384,80795,13,73,30309,4,1500000US130730303094,1.3073E+11,4,BG,7299922,10279,130730303094,1
ELEC,0,10,33.481657,-82.130253,116798,13,73,30505,1,1500000US130730305051,1.3073E+11,1,BG,20063239,35417,130730305051,10
ELEC,0,4,33.48084,-82.1967,187697,13,73,30505,1,1500000US130730305051,1.3073E+11,1,BG,20063239,35417,130730305051,4
ELEC,2,0,33.464842,-82.198661,193179,13,73,30505,1,1500000US130730305051,1.3073E+11,1,BG,20063239,35417,130730305051,2
ELEC,1,0,33.40858465,-84.7444514,346916,13,77,170305,1,1500000US130771703051,1.30772E+11,1,BG,17061643,149747,130771703051,1
ELEC,3,0,33.38326383,-84.76156477,352714,13,77,170305,2,1500000US130771703052,1.30772E+11,2,BG,7329952,45026,130771703052,3
ELEC,1,1,33.39579,-84.75228,70444,13,77,170305,2,1500000US130771703052,1.30772E+11,2,BG,7329952,45026,130771703052,2
ELEC,2,0,33.383313,-84.765432,114057,13,77,170305,2,1500000US130771703052,1.30772E+11,2,BG,7329952,45026,130771703052,2
ELEC,2,0,33.393298,-84.760057,186594,13,77,170305,2,1500000US130771703052,1.30772E+11,2,BG,7329952,45026,130771703052,2
ELEC,0,12,33.39349,-84.760014,186331,13,77,170305,2,1500000US130771703052,1.30772E+11,2,BG,7329952,45026,130771703052,12
ELEC,2,0,33.393347,-84.760059,187337,13,77,170305,2,1500000US130771703052,1.30772E+11,2,BG,7329952,45026,130771703052,2
ELEC,2,0,33.40016,-84.78589,68000,13,77,170305,3,1500000US130771703053,1.30772E+11,3,BG,2805099,0,130771703053,2
ELEC,2,0,33.46662,-84.65406,203350,13,77,170402,2,1500000US130771704022,1.30772E+11,2,BG,18274332,204290,130771704022,2
ELEC,1,0,33.359198,-84.803283,66906,13,77,170601,2,1500000US130771706012,1.30772E+11,2,BG,11000403,405039,130771706012,1
ELEC,1,0,33.37307,-84.801024,80797,13,77,170700,4,1500000US130771707004,1.30772E+11,4,BG,926391,0,130771707004,1
ELEC,2,0,33.371653,-84.801299,187307,13,77,170700,4,1500000US130771707004,1.30772E+11,4,BG,926391,0,130771707004,2
ELEC,0,4,31.9600919,-83.74669,311139,13,81,10300,1,1500000US130810103001,1.3081E+11,1,BG,17925775,103334,130810103001,4
ELEC,5,0,31.960712,-83.7502152,114017,13,81,10300,1,1500000US130810103001,1.3081E+11,1,BG,17925775,103334,130810103001,5
ELEC,0,11,31.963601,-83.766131,195694,13,81,10300,1,1500000US130810103001,1.3081E+11,1,BG,17925775,103334,130810103001,11
ELEC,0,4,31.96344,-83.76263,169462,13,81,10300,1,1500000US130810103001,1.3081E+11,1,BG,17925775,103334,130810103001,4
ELEC,7,0,31.958024,-83.7497991,168846,13,81,10400,2,1500000US130810104002,1.3081E+11,2,BG,1717262,7646,130810104002,7
ELEC,0,1,34.871299,-85.511032,182214,13,83,40101,2,1500000US130830401012,1.3083E+11,2,BG,42776886,0,130830401012,1
ELEC,0,1,34.871316,-85.511045,171278,13,83,40101,2,1500000US130830401012,1.3083E+11,2,BG,42776886,0,130830401012,1
ELEC,1,0,34.8341806,-85.4795082,329584,13,83,40300,1,1500000US130830403001,1.3083E+11,1,BG,80023926,170739,130830403001,1
ELEC,1,0,34.8341504,-85.4797258,329581,13,83,40300,1,1500000US130830403001,1.3083E+11,1,BG,80023926,170739,130830403001,1
ELEC,1,0,34.834141,-85.4797647,329580,13,83,40300,1,1500000US130830403001,1.3083E+11,1,BG,80023926,170739,130830403001,1
ELEC,1,0,34.8341809,-85.4795454,329583,13,83,40300,1,1500000US130830403001,1.3083E+11,1,BG,80023926,170739,130830403001,1
ELEC,1,0,34.8341605,-85.4796892,329582,13,83,40300,1,1500000US130830403001,1.3083E+11,1,BG,80023926,170739,130830403001,1
ELEC,1,0,34.834119,-85.4798022,329579,13,83,40300,1,1500000US130830403001,1.3083E+11,1,BG,80023926,170739,130830403001,1
ELEC,2,0,34.4368167,-84.17579156,296761,13,85,970100,1,1500000US130859701001,1.3086E+11,1,BG,183705838,878968,130859701001,2
ELEC,2,0,34.43304012,-84.17700327,296760,13,85,970100,1,1500000US130859701001,1.3086E+11,1,BG,183705838,878968,130859701001,2
ELEC,2,0,34.43242499,-84.17685436,296759,13,85,970100,1,1500000US130859701001,1.3086E+11,1,BG,183705838,878968,130859701001,2
ELEC,0,10,34.43156463,-84.17591958,296758,13,85,970100,1,1500000US130859701001,1.3086E+11,1,BG,183705838,878968,130859701001,10
ELEC,2,0,34.557731,-84.249651,317043,13,85,970100,1,1500000US130859701001,1.3086E+11,1,BG,183705838,878968,130859701001,2
ELEC,10,0,34.432752,-84.177105,114022,13,85,970100,1,1500000US130859701001,1.3086E+11,1,BG,183705838,878968,130859701001,10
ELEC,2,0,34.418561,-84.111294,238422,13,85,970100,2,1500000US130859701002,1.3086E+11,2,BG,67647532,220093,130859701002,2
ELEC,2,1,34.355776,-84.050306,228405,13,85,970201,3,1500000US130859702013,1.3086E+11,3,BG,7782212,779833,130859702013,3
ELEC,3,0,34.409563,-84.04335,114023,13,85,970202,2,1500000US130859702022,1.3086E+11,2,BG,44275973,402501,130859702022,3
ELEC,0,1,30.903411,-84.53513,260333,13,87,970400,1,1500000US130879704001,1.3088E+11,1,BG,21239934,280083,130879704001,1
ELEC,2,0,33.775446,-84.342661,302496,13,89,20200,1,1500000US130890202001,1.3089E+11,1,BG,1015243,0,130890202001,2
ELEC,2,0,33.762147,-84.341449,175654,13,89,20400,2,1500000US130890204002,1.3089E+11,2,BG,390961,0,130890204002,2
ELEC,2,0,33.76215,-84.341405,175653,13,89,20400,2,1500000US130890204002,1.3089E+11,2,BG,390961,0,130890204002,2
ELEC,2,0,33.76215,-84.341332,156203,13,89,20400,2,1500000US130890204002,1.3089E+11,2,BG,390961,0,130890204002,2
ELEC,1,0,33.7507209,-84.3242866,148734,13,89,20700,1,1500000US130890207001,1.3089E+11,1,BG,953688,0,130890207001,1
ELEC,1,0,33.7507209,-84.3242866,194900,13,89,20700,1,1500000US130890207001,1.3089E+11,1,BG,953688,0,130890207001,1
ELEC,1,0,33.74035,-84.345178,223040,13,89,20900,1,1500000US130890209001,1.3089E+11,1,BG,1611599,0,130890209001,1
ELEC,2,0,33.74035,-84.3452,223042,13,89,20900,1,1500000US130890209001,1.3089E+11,1,BG,1611599,0,130890209001,2
ELEC,2,0,33.740332,-84.345157,223041,13,89,20900,1,1500000US130890209001,1.3089E+11,1,BG,1611599,0,130890209001,2
ELEC,0,2,33.722702,-84.349197,228793,13,89,20900,2,1500000US130890209002,1.3089E+11,2,BG,891273,0,130890209002,2
ELEC,1,0,33.726723,-84.322023,261493,13,89,20900,4,1500000US130890209004,1.3089E+11,4,BG,956996,0,130890209004,1
ELEC,2,0,33.887163,-84.345918,331546,13,89,21101,1,1500000US130890211011,1.3089E+11,1,BG,3157774,117590,130890211011,2
ELEC,2,0,33.887324,-84.345699,123535,13,89,21101,1,1500000US130890211011,1.3089E+11,1,BG,3157774,117590,130890211011,2
ELEC,2,0,33.870761,-84.333946,174122,13,89,21102,1,1500000US130890211021,1.3089E+11,1,BG,172508,0,130890211021,2
ELEC,2,0,33.870801,-84.333911,123536,13,89,21102,1,1500000US130890211021,1.3089E+11,1,BG,172508,0,130890211021,2
ELEC,2,0,33.874416,-84.335978,187220,13,89,21102,3,1500000US130890211023,1.3089E+11,3,BG,757978,0,130890211023,2
ELEC,2,0,33.858337,-84.342504,262526,13,89,21102,4,1500000US130890211024,1.3089E+11,4,BG,1175667,0,130890211024,2
ELEC,2,0,33.858372,-84.342504,262525,13,89,21102,4,1500000US130890211024,1.3089E+11,4,BG,1175667,0,130890211024,2
ELEC,2,0,33.858328,-84.342472,262524,13,89,21102,4,1500000US130890211024,1.3089E+11,4,BG,1175667,0,130890211024,2
ELEC,1,0,33.91939783,-84.31429243,316922,13,89,21202,1,1500000US130890212021,1.3089E+11,1,BG,2634756,0,130890212021,1
ELEC,2,0,33.90873,-84.322534,197559,13,89,21202,1,1500000US130890212021,1.3089E+11,1,BG,2634756,0,130890212021,2
ELEC,0,1,33.91446,-84.342091,228542,13,89,21202,3,1500000US130890212023,1.3089E+11,3,BG,2444787,5233,130890212023,1
ELEC,12,0,33.876036,-84.304316,122426,13,89,21204,3,1500000US130890212043,1.3089E+11,3,BG,3707410,0,130890212043,12
ELEC,1,0,33.88401,-84.3027,122423,13,89,21204,3,1500000US130890212043,1.3089E+11,3,BG,3707410,0,130890212043,1
ELEC,6,0,33.875864,-84.304233,122425,13,89,21204,3,1500000US130890212043,1.3089E+11,3,BG,3707410,0,130890212043,6
ELEC,2,0,33.874961,-84.301305,67099,13,89,21204,3,1500000US130890212043,1.3089E+11,3,BG,3707410,0,130890212043,2
ELEC,12,0,33.8903894,-84.3001479,114008,13,89,21204,3,1500000US130890212043,1.3089E+11,3,BG,3707410,0,130890212043,12
ELEC,2,0,33.900313,-84.300991,226640,13,89,21208,1,1500000US130890212081,1.3089E+11,1,BG,2446531,0,130890212081,2
ELEC,2,0,33.900319,-84.301104,226639,13,89,21208,1,1500000US130890212081,1.3089E+11,1,BG,2446531,0,130890212081,2
ELEC,2,0,33.888277,-84.306288,324958,13,89,21208,1,1500000US130890212081,1.3089E+11,1,BG,2446531,0,130890212081,2
ELEC,2,0,33.888317,-84.306144,324957,13,89,21208,1,1500000US130890212081,1.3089E+11,1,BG,2446531,0,130890212081,2
ELEC,2,0,33.888497,-84.305853,324959,13,89,21208,1,1500000US130890212081,1.3089E+11,1,BG,2446531,0,130890212081,2
ELEC,2,0,33.888554,-84.305742,324956,13,89,21208,1,1500000US130890212081,1.3089E+11,1,BG,2446531,0,130890212081,2
ELEC,1,0,33.896045,-84.299942,324955,13,89,21208,1,1500000US130890212081,1.3089E+11,1,BG,2446531,0,130890212081,1
ELEC,1,0,33.892288,-84.301018,62713,13,89,21208,1,1500000US130890212081,1.3089E+11,1,BG,2446531,0,130890212081,1
ELEC,2,0,33.888524,-84.314859,332575,13,89,21209,1,1500000US130890212091,1.3089E+11,1,BG,941750,0,130890212091,2
ELEC,2,0,33.888519,-84.314998,332576,13,89,21209,1,1500000US130890212091,1.3089E+11,1,BG,941750,0,130890212091,2
ELEC,0,5,33.89368,-84.33099,213071,13,89,21209,2,1500000US130890212092,1.3089E+11,2,BG,889315,11215,130890212092,5
ELEC,1,0,33.898496,-84.330993,123440,13,89,21209,2,1500000US130890212092,1.3089E+11,2,BG,889315,11215,130890212092,1
ELEC,2,0,33.89849,-84.331014,99844,13,89,21209,2,1500000US130890212092,1.3089E+11,2,BG,889315,11215,130890212092,2
ELEC,2,0,33.891577,-84.323784,77145,13,89,21209,3,1500000US130890212093,1.3089E+11,3,BG,2120811,3273,130890212093,2
ELEC,2,0,33.89689,-84.327796,123615,13,89,21209,4,1500000US130890212094,1.3089E+11,4,BG,880540,0,130890212094,2
ELEC,2,0,33.898176,-84.329668,166980,13,89,21209,4,1500000US130890212094,1.3089E+11,4,BG,880540,0,130890212094,2
ELEC,2,0,33.921077,-84.343281,252555,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,2,0,33.921051,-84.342884,252134,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,2,0,33.920792,-84.34312,227499,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,2,0,33.920881,-84.343066,227498,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,2,0,33.921113,-84.343334,227500,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,2,0,33.920791,-84.343179,227495,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,2,0,33.920926,-84.343055,227493,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,2,0,33.921077,-84.343098,227497,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,2,0,33.92089,-84.342712,227496,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,2,0,33.921147,-84.343236,227492,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,1,0,33.920897,-84.342993,227491,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,1
ELEC,0,4,33.92954,-84.3414,231115,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,4
ELEC,2,0,33.9249455,-84.341993,151278,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,3,0,33.92230875,-84.340421,152165,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,3
ELEC,2,0,33.922801,-84.3396535,152167,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,2,0,33.9248925,-84.339429,152166,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,2,0,33.927557,-84.342907,163604,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,2,0,33.927557,-84.342843,163327,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,2
ELEC,3,0,33.92816,-84.338456,113975,13,89,21215,1,1500000US130890212151,1.3089E+11,1,BG,2521493,0,130890212151,3
ELEC,2,0,33.929434,-84.331468,312692,13,89,21216,2,1500000US130890212162,1.3089E+11,2,BG,1306093,0,130890212162,2
ELEC,2,0,33.929415,-84.331492,312693,13,89,21216,2,1500000US130890212162,1.3089E+11,2,BG,1306093,0,130890212162,2
ELEC,4,0,33.92095,-84.33791,262818,13,89,21216,3,1500000US130890212163,1.3089E+11,3,BG,1240534,0,130890212163,4
ELEC,6,0,33.92183,-84.33494,332449,13,89,21216,3,1500000US130890212163,1.3089E+11,3,BG,1240534,0,130890212163,6
ELEC,6,0,33.9216099,-84.3368406,310175,13,89,21216,3,1500000US130890212163,1.3089E+11,3,BG,1240534,0,130890212163,6
ELEC,2,0,33.92102487,-84.33095901,148673,13,89,21216,3,1500000US130890212163,1.3089E+11,3,BG,1240534,0,130890212163,2
ELEC,2,0,33.92105,-84.305822,172465,13,89,21218,2,1500000US130890212182,1.3089E+11,2,BG,778072,0,130890212182,2
ELEC,0,1,33.921028,-84.305856,220780,13,89,21218,2,1500000US130890212182,1.3089E+11,2,BG,778072,0,130890212182,1
ELEC,0,2,33.920916,-84.305856,331776,13,89,21218,2,1500000US130890212182,1.3089E+11,2,BG,778072,0,130890212182,2
ELEC,2,0,33.901322,-84.282074,174995,13,89,21301,1,1500000US130890213011,1.3089E+11,1,BG,2556517,0,130890213011,2
ELEC,2,0,33.901377,-84.281995,174994,13,89,21301,1,1500000US130890213011,1.3089E+11,1,BG,2556517,0,130890213011,2
ELEC,2,0,33.90128,-84.282118,152523,13,89,21301,1,1500000US130890213011,1.3089E+11,1,BG,2556517,0,130890213011,2
ELEC,6,1,33.90999,-84.2914,40790,13,89,21301,1,1500000US130890213011,1.3089E+11,1,BG,2556517,0,130890213011,7
ELEC,1,2,33.907866,-84.283186,39985,13,89,21301,1,1500000US130890213011,1.3089E+11,1,BG,2556517,0,130890213011,3
ELEC,2,0,33.88719,-84.2674,150716,13,89,21307,2,1500000US130890213072,1.3089E+11,2,BG,2571246,0,130890213072,2
ELEC,1,0,33.871103,-84.296411,324961,13,89,21308,3,1500000US130890213083,1.3089E+11,3,BG,1043318,0,130890213083,1
ELEC,7,0,33.86030537,-84.33355884,322511,13,89,21405,2,1500000US130890214052,1.3089E+11,2,BG,874270,0,130890214052,7
ELEC,2,0,33.848428,-84.30663,179869,13,89,21410,3,1500000US130890214103,1.3089E+11,3,BG,1545022,19482,130890214103,2
ELEC,2,0,33.848493,-84.306583,161695,13,89,21410,3,1500000US130890214103,1.3089E+11,3,BG,1545022,19482,130890214103,2
ELEC,2,0,33.846544,-84.3063,71016,13,89,21410,3,1500000US130890214103,1.3089E+11,3,BG,1545022,19482,130890214103,2
ELEC,2,0,33.848618,-84.304817,70705,13,89,21410,3,1500000US130890214103,1.3089E+11,3,BG,1545022,19482,130890214103,2
ELEC,2,0,33.846554,-84.306228,171752,13,89,21410,3,1500000US130890214103,1.3089E+11,3,BG,1545022,19482,130890214103,2
ELEC,2,0,33.84864,-84.304877,172146,13,89,21410,3,1500000US130890214103,1.3089E+11,3,BG,1545022,19482,130890214103,2
ELEC,2,0,33.875082,-84.326191,123617,13,89,21411,1,1500000US130890214111,1.3089E+11,1,BG,877743,0,130890214111,2
ELEC,2,0,33.8442548,-84.3154248,310082,13,89,21414,2,1500000US130890214142,1.3089E+11,2,BG,617441,19744,130890214142,2
ELEC,2,0,33.851599,-84.348285,195630,13,89,21415,1,1500000US130890214151,1.3089E+11,1,BG,379515,978,130890214151,2
ELEC,1,0,33.829001,-84.344342,95104,13,89,21415,3,1500000US130890214153,1.3089E+11,3,BG,856260,19999,130890214153,1
ELEC,0,1,33.841057,-84.32404,238481,13,89,21417,2,1500000US130890214172,1.3089E+11,2,BG,1013626,35154,130890214172,1
ELEC,0,1,33.84106,-84.32404,238482,13,89,21417,2,1500000US130890214172,1.3089E+11,2,BG,1013626,35154,130890214172,1
ELEC,4,0,33.83790607,-84.32480687,234437,13,89,21417,2,1500000US130890214172,1.3089E+11,2,BG,1013626,35154,130890214172,4
ELEC,2,0,33.829936,-84.338579,172326,13,89,21502,1,1500000US130890215021,1.3089E+11,1,BG,987941,0,130890215021,2
ELEC,4,0,33.828465,-84.337025,207555,13,89,21502,1,1500000US130890215021,1.3089E+11,1,BG,987941,0,130890215021,4
ELEC,2,0,33.828985,-84.33299,226807,13,89,21502,1,1500000US130890215021,1.3089E+11,1,BG,987941,0,130890215021,2
ELEC,2,0,33.828976,-84.332979,226806,13,89,21502,1,1500000US130890215021,1.3089E+11,1,BG,987941,0,130890215021,2
ELEC,2,0,33.828976,-84.332969,226810,13,89,21502,1,1500000US130890215021,1.3089E+11,1,BG,987941,0,130890215021,2
ELEC,2,0,33.828994,-84.333001,226809,13,89,21502,1,1500000US130890215021,1.3089E+11,1,BG,987941,0,130890215021,2
ELEC,2,0,33.828905,-84.333065,226805,13,89,21502,1,1500000US130890215021,1.3089E+11,1,BG,987941,0,130890215021,2
ELEC,2,0,33.828941,-84.333012,238226,13,89,21502,1,1500000US130890215021,1.3089E+11,1,BG,987941,0,130890215021,2
ELEC,2,0,33.828905,-84.332937,238225,13,89,21502,1,1500000US130890215021,1.3089E+11,1,BG,987941,0,130890215021,2
ELEC,2,0,33.828985,-84.333055,237801,13,89,21502,1,1500000US130890215021,1.3089E+11,1,BG,987941,0,130890215021,2
ELEC,4,0,33.828465,-84.337025,352528,13,89,21502,1,1500000US130890215021,1.3089E+11,1,BG,987941,0,130890215021,4
ELEC,2,0,33.829968,-84.338503,88371,13,89,21502,1,1500000US130890215021,1.3089E+11,1,BG,987941,0,130890215021,2
ELEC,2,0,33.831271,-84.332533,173341,13,89,21603,2,1500000US130890216032,1.3089E+11,2,BG,1210628,0,130890216032,2
ELEC,2,0,33.831236,-84.332586,173342,13,89,21603,2,1500000US130890216032,1.3089E+11,2,BG,1210628,0,130890216032,2
ELEC,2,0,33.835736,-84.32525,174894,13,89,21603,2,1500000US130890216032,1.3089E+11,2,BG,1210628,0,130890216032,2
ELEC,2,0,33.835711,-84.325228,174896,13,89,21603,2,1500000US130890216032,1.3089E+11,2,BG,1210628,0,130890216032,2
ELEC,2,0,33.835655,-84.325215,174895,13,89,21603,2,1500000US130890216032,1.3089E+11,2,BG,1210628,0,130890216032,2
ELEC,2,0,33.835629,-84.325306,174898,13,89,21603,2,1500000US130890216032,1.3089E+11,2,BG,1210628,0,130890216032,2
ELEC,2,0,33.835745,-84.325255,174897,13,89,21603,2,1500000US130890216032,1.3089E+11,2,BG,1210628,0,130890216032,2
ELEC,2,0,33.830055,-84.332045,323825,13,89,21603,2,1500000US130890216032,1.3089E+11,2,BG,1210628,0,130890216032,2
ELEC,2,0,33.830081,-84.332029,323824,13,89,21603,2,1500000US130890216032,1.3089E+11,2,BG,1210628,0,130890216032,2
ELEC,2,0,33.830204,-84.331747,323821,13,89,21603,2,1500000US130890216032,1.3089E+11,2,BG,1210628,0,130890216032,2
ELEC,2,0,33.83005,-84.331946,323820,13,89,21603,2,1500000US130890216032,1.3089E+11,2,BG,1210628,0,130890216032,2
ELEC,2,0,33.830034,-84.332211,323823,13,89,21603,2,1500000US130890216032,1.3089E+11,2,BG,1210628,0,130890216032,2
ELEC,2,0,33.830055,-84.331796,323822,13,89,21603,2,1500000US130890216032,1.3089E+11,2,BG,1210628,0,130890216032,2
ELEC,2,0,33.830106,-84.331699,323817,13,89,21603,2,1500000US130890216032,1.3089E+11,2,BG,1210628,0,130890216032,2
